Latein,Deutsch,Kartei,Wortart
servare; servo,retten (vor) ; bewahren ; beschützen,2,v
sollicitare; sollicito,beunruhigen; eregen,2,v
convincere; convinco; convici,überführen,2,v
gaudium,die Freude,2,s
gladius,das Schwert,2,s
arma; orum n,die Waffe,2,s
supplicium,die Strafe; die Todesstrafe; die Hinrichtung; das Gebet,2,s
populus; -i,das Volk,2,s
exercere; exerceo,üben; trainieren,2,v
medicus; -i,der Arzt,2,s
carere; careo,entbehren; nicht haben; frei sein von,2,v
ferrum,Eisen,2,s
se,sich,2,x
afficere; afficio; affeci (mit Abl.) ,versehen (mit),2,v
doloribus afficere,Schmerz zufügen,2,x
gaudio afficere,erfereuen,2,x
honor afficere,Ehre erweisen,2,x
supplicio afficere,hinrichten,2,x
licet,es ist jemanden möglich ; erlaubt,2,x
solum,nur,2,x
non solum sed etiam,nicht nur sondern auch,2,x
recreare; recreo,erholen,2,v
corpus; corporis,der Körper; der Leichnam,2,s
raro,selten,2,x
vulnus; vulneris,die Wunde,1,s
labor; laboris,die Arbeit; die Mühe,2,s
domum,heim;  nach Hause,2,x
decedere; decedo; decessi,weggehen; sterben,2,v
vestis; vestis f; vestium,das Kleid; die Kleidung,2,s
tunica,die Tunika,2,s
toga,die Toga,2,s
consul; -is m,der Konsul,2,s
currere; curro,laufen; rennen,2,v
habitare,wohnen; bewohnen,2,v
stare; sto; steti,stehen; dastehen,2,v
de,von...herab; von; über; um/wegen,2,x
de amico narrare,vom Freund erzählen,2,x
de amicis timere,um die Freunde angst haben,2,x
ad (akk),zu (...hin); bei; an; nach,2,x
per (akk),durch (...hindurch); über,2,x
post (akk),nach; hinter,2,x
e/ex (abl),aus; aus...heraus; von....her; seit,2,x
super (akk),über,2,x
cum (abl),mit,2,x
sine,ohne,2,x
in,(akk): in (...hinein); nach(...hin); gegen (wohin?) (abl): in an auf bei (wo),2,x
sub,(akk) unter (wohin); (abl) unter (wo),2,x
sermo; sermonis,das Gespräch; die Sprache,2,s
abdere; abdo; abdidi,verstecken; verbergen,2,v
oculus; -i,Auge,2,s
amittere; amitto; amisi,verlieren,2,v
vicus; -i,die Gasse; das Dorf,2,s
plebs; plebis f,das (einfache) Volk,2,s
pecunia; -ae,das Geld,2,s
timor; timoris m,die Angst; die Furcht,2,s
mutare; muto,ändern; verändern; verwandeln,2,v
possidere; possideo; possedi,besitzen,2,v
donum; -i,das Geschenk,2,s
poena; -ae,die Strafe,2,s
ponea/poenis afficere,bestrafen,2,x
studium; -i,Das Bemühen; das Streben; das wissenschaftlich Beschäftigen,2,s
nihil,nichts,2,x
convenire; convenio; conveni,passen; zusammentreffen; treffen,2,v
parentes; parent(i)um,die Eltern,2,s
libertas; libertatis f,die Freiheit,2,s
fortuna; -ae,Glück; das Schicksal,2,s
nos,Nom. wir; Akk. uns,2,x
vos,Nom. ihr; Akk. euch,2,x
is; ea; id,dieser; der(jenige); er,2,x
domi,daheim; zu Hause,2,x
ut,wie,2,x
a/ab (abl.),von; von...her; von...weg,2,x
gratia; -ae,der Dank; die anmut,2,s
libenter,gern,2,x
diligere; diligo; dilexi,lieben; (sehr) schätzen,2,v
itaque,daher; deshalb,2,x
prodesse; prosum; profui,nützen,2,v
tamen,dennoch; jedoch,2,x
haud,nicht,2,x
paene,beinahe; fast,2,x
periculim; -i,die Gefahr,2,s
desinere; desino; desii,ablassen; aufhören,2,v
deponere; depono; deposui,ablegen; niederlegen,2,v
magnus; -a; -um,groß; wichtig,2,x
parvus; -a; um,klein; gerin,2,x
bonus; -a; -um,gut,2,x
bona; -orum n (pl),die Güter,2,s
malus; -a; um,böse; schlecht; schlimm,2,x
vir; viri,der Mann,2,s
puer; pueri,der Junge,2,s
magister; magisteri,der Lehrer,2,s
pulcher; pulchera; pulcherum,schön,2,x
miser; misera; miserum,arm; unglücklich; erbärmlich,2,x
cognoscere; cognosco; cognovi,kennenlernen; erkennen; erfahren,2,v
memoria; -ae,die Erinnerung; das Gedächtnis,2,s
memoria comprehendere,im Gedächtnis behalten,2,x
sumere; sumo; sumpsi,nehmen,2,v
iacere; iaceo,liegen,1,v
tempus; temporis n ,die Zeit,2,c
mos; moris m,die Sitte; der Bauch; PL auch Charakter,2,s
hodie,heute,2,x
multi; -ae; -a,viele,2,x
custos; custodis m,der Wächter,2,s
bibere; bibo; bibi,trinken,2,v
saepe,oft,2,x
mirus; -a ; um,erstaunlich; sonderbar; wunderbar,2,x
copia; -ae f,die Menge; der Vorrat; die Truppen,2,s
scelus; sceleris n,das Verbrechen; deer Frevel,2,s
parare; paro,bereiten; vorbereiten; erwerben; (mit Infinitiv) vorhaben zu,2,v
ita,so,2,x
descendere; descendo; descendi,herabsteigen; hinabsteigen,2,v
quaerere; quaero; quaesivi,suchen; (ex) jemanden fragen,2,v
invenire; invenio; inveni,finden; auffinden; erfinden,2,v
qui; quae; qod,der die das; welcher welche welches,2,x
mulier; mulieris f,die Frau,2,s
propinquus; a; um,nahe; benachbart; S der Verwandte,2,x
nepos; nepotis,der Neffe; der Enkel; der Nachfahre,2,s
maritus -i,der Ehemann,2,s
pugnare; pugno,kämpfen,2,v
scire; scio,wissen; kennen,2,v
modus; -i,die Art; Weise; das Maß,2,s
eiusmodi,derartig; solche,2,x
arcessere; arcesso; arcessivi,herbeirufen; holen (lassen),1,v
vinculum,die Fessel,2,s
via; -ae,der Weg; die Straße,2,s
unus; -a; -um; gen:unius dat:uni,ein(er); rein einziger,2,x
accedere; accedo; accessi,herbeikommen; herantreten; sich nähern,2,v
oratio; orationis,die Rede,2,s
ergo,also; folglich,2,x
urbs; urbis; gen.plu urbium,die Stadt; die Großstadt; die Hauptstadt,2,s
componere; compono; composui,zusammenstellen; verfassen; ordnen,2,v
quomodo,wie; auf welche Weise,2,x
indicium; -i n,de Beweis,2,s
animus; -i,die Gesinung; der Sinn; Mut; der Geist,2,s
pergere; pergo; perrexi,fortsetzen; weitermachen; aufbrechen,1,v
clam,heimlich,2,x
pater; patris,der Vater,2,s
clarus; -a; -um,berühmt; klar,2,x
diu,lange (Zeit),2,x
reprehendere; reprehendo; reprehendi,tadeln; kritisieren,2,v
perdere; perdo; perdidi,vernichten; verlieren; umbringen; verderben,2,v
sceleratus; -a; um,verbrecherisch; frevelhaft; subst: der Verbrecher,2,x
magis,mehr,2,x
quam,als,2,x
coniunx; coniugis,der Ehemann; die Ehefrau,2,s
cena,Hauptmalzeit; Gastmahl,2,s
clelebrare; celebro,feiern,2,v
quia,weil,2,x
susinere; sustineo,aushalten; ertragen,2,v
nonne?,etwa nicht?,2,x
placere; placeo,gefallen,2,v
hospes; hospetis,der Gast; der Gastgeber,2,s
fames; famis,der Hunger,2,s
frater; fratris,der Bruder,2,s
ecce!,sieh da! schaut!,2,x
tam,so,2,x
seavus; -a; um,wild; wütend; grimmig,2,x
certare; certo,streiten; kämpfen,2,v
quondam,einmal; einst,2,x
instituere; instituo; instituti,unterrichten; einführen; errichten,1,s
pax; pacis,der Friede,2,s
parcere; parco; peperci (mit Dat),verschonen; sparen,2,v
ira; -ae,der Zorn; die Wut,2,s
mater; matris,die Mutter,2,S
abesse; absum; afui,fort sein; weg sein; fehlen,2,v
adesse; adsum; affui,da sein; helfen,2,v
velle; volo; volui,wollen,2,v
nolle; nolo; nolui,nicht wollen,2,v
malle; malo; malui,lieber wollen,2,v
conspicere; conspicio; conspexi,erblicken; sehen,2,v
iter; itineris,die Reise; der Weg; der Marsch,2,s
movere; moveo; movi,bewegen; erregen,2,v
ducere; duco; duxi,führen; ziehen,2,v
fortasse,vielleicht,2,x
huc,hierher,2,x
caelum; -i,der Himmel,2,s
terra; -ae,das Land; die Erde,2,s
mons; montis m; GenPl montium,der Berg,2,s
altus;-a;-um,hoch; tief,2,x
tangere; tango; tetigi,berühren; erreichen,2,v
invadere; invado; invasi,eindringen; angreifen,2,v
potentia; -ae,die Macht,2,s
superare; supero,überwinden; besiegen,2,v
consistere; consisto; consisti,stehen bleiben; sich aufstellen,2,v
inferi; -orum m,die (Bewohner der) Unterwelt,2,s
neglegere; neglego; neglexi,vernachlässigen; gering schätzen; nicht beachten,2,v
prope,(adv.) nahe; in der Nähe; (präp mit akk.) nahe; in der Nähe von,2,x
bellum; -i,der Krieg,2,s
homo; hominis m,der Mensch,2,s
tradere; trado; tradidi,übergeben; überliefern,2,v
fingere; fingo; finxi,formen; gestalten; sich ausdenken,2,v
nomen; nominis,der Name,2,s
terrere; terreo,jemanden erschrecken,2,v
voluntas; voluntatis,der Wille,2,s
nescire; nescio,nicht wissen,2,v
vivere; vivo; vixi,leben,2,v
tectum,das Haus,2,s
ager; agri,der Acker; das Feld; das Land,2,s
pecus; pecoris,das Veih; die Viehherde,2,s
alere; alo; alui,aufziehen; (er)nähren,2,v
ignis; ignis,das Feuer,2,s
rapere; rapio; rapui,rauben,2,v
antea,früher,2,x
dolus,die List; die Täuschung,2,s
vas; vasis,das Gefäß,2,s
morbus; -i,die Krankheit,2,s
tenere; teneo,halten; festhalten,2,v
oportet; oportuit,es gehört sich; man muss,2,x
mors; mortis,der Tod,2,s
servire; servio,dienen; Skalve sein,2,v
rex; regis,der König,2,S
iubere; iubeo; iussi,befehlen; anordnen,2,v
vis;-;-;vim;vi f; PL. vires; virum,die Kraft; die Gewalt; die Menge; Pl auch Streitkräfte,2,s
sic,so; auf diese Weise,2,x
negare; nego,leugnen; sagen - dass nicht,2,v
putare; puto,glauben; meinen,2,v
invidere; invideo; invidi (m Dat),beneiden,2,v
instare; insto; institi,bevorstehen; drohen; bedrängen,2,v
iuvenis; iuvenis m,der junde Mann,2,s
malum,der Apfel,2,s
aureus; -; -um,golden; vergoldet,2,x
pendere; pendeo; pependi,hängen,2,v
suscipere; suscipio; suscepi,aufnehmen; auf sich nehmen; unternehmen,2,v
necare; neco,töten,2,v
umerus; -i,die schulter,2,s
socius; -i,der Gefährte; der Kamerad; der Bundesgenosse,2,s
contra,gegen,2,x
nonnulli; -ae; -a,einige; manche,2,x
constat; constitit,es steht fest; es ist bekannt,2,x
poeta; -ae -m,der Dichter,2,s
imponere; impono; imposui,hineinstellen; auferlegen; auf die Schulter legen - aufbürden,2,v
ponere; pono; posui,setzen; legen (auf); stellen,2,v
pauci; -ae; -a,wenige,2,x
hora; -ae f,die Stunde,2,s
saeculum; -i n,das Jahrhundert; das Zeitalter,2,s
procul,in der Ferne; aus der Ferne; fern,2,x
custodire; custodio,bewachen; beschützen,2,v
interea,inzwischen,2,x
profecto,in der Tat; tatsächlich,2,x
augere; augeo; auxi,vermehren; vergrößern,2,v
leo; leonis,der Löwe,2,s
annus,das Jahr,2,s
gloria; -ae,der Ruhm; die Ehre,2,s
ingens; ingentis,riesig; gewaltig,2,x
celer; celeris; celee,schnell,2,x
mortalis; mortale,sterblihc; der Stebliche; der Mensch,2,x
acer; acris; acre,scharf; heftig; wild,2,x
omnis; omne,jeder; all; ganz,2,x
incredibilis; incredibile,unglaublich,2,x
mens; mentis,der Gesits; der Verstand,2,s
-que,und (nachgestellt),2,x
quidem,zwar; freilich,2,x
nullus; - a; -um; Gen. nullius; Dat. nulli,kein,2,x
immo,im Gegenteil; ja sogar,2,x
ne...quidem,nicht einmal,2,x
tollere; tollo; sustuli,hochheben; aufheben; erheben; beseitigen; wegnehmen; vernichten,2,v
demittere; demitto; demisi,hinabschicken; sinken lassen,2,v
lux; lucis,das Licht; das Tageslicht,2,s
caput; capitis,das Haupt; der Kopf,2,s
immortalis; immortale,unsterblich; der Unsterbliche; der Gott,2,s
fatum; -i n ,das Schicksal; der Schicksalsspruch; der Götterspruch; das Verhängnis,2,s
auxilium; -i,die hilfe,2,s
ruere; ruo; rui,(sich) stürzen; eilen; rennen,2,v
cedere; cedo; cessi,(weg-) gehen; weichen; nachgeben,2,v
valere; valeo,gesund sein; vermögen; Einfluss haben,2,v
vale/valete,lebe wohl,2,x
nihil valere,nichts vermögen; keinen Einfluss haben,2,v
violare; violo,verletzen; Misshandeln,1,v
defendere; defendo; defendi (a/ab),verteidigen (gegen),2,v
meus; -a; -um,mein,2,x
vester; vestra; vestrum,euer,2,x
tuus; -a; -um,dein,2,x
noster; nostra; nostrum,unser,2,x
suus; -a; -um,sein; ihr,2,x
sui; -orum m (pl),die Seine; die Ihre,1,x
soror; sororis,die Schwester,2,s
permittere; permitto; permisi,erlauben; überlassen,2,v
prohibere; prohibeo,abhalten (von); hindern (an); verhindern,2,v
necesse est,es ist nötig,2,x
novus; -a; -um,neu; neuartig,2,x
condere; condo; condidi,gründen,2,v
torquere; torqueo; torsi,foltern; quälen; drehen,2,v
quoque,auch,1,x
nox; noctis f; Gen Pl noctium,die Nacht,1,s
multa nocte,tief in der Nacht,1,x
prima nocte,zu begin der Nacht,1,x
ardere; ardeo; arsi,brennen; glühen,1,v
capere; capio; cepi,nehmen; fangen; ergreifen; einnehmen,1,v
patria; -ae f,das Vaterland; dei Heimat,1,s
mare; maris; (Abl. S mari / Nom Akk Pl maria / Gen Pl marium),das Meer,1,s
errare; erro,sich irren; (umher)irren,1,v
ante,vor,1,x
lacrima; -ae,die Träne,1,s
pius; -a ; -um,fromm; verantwortungsbewusst; pflichtbewusst,1,
nullo modo,auf keine Weise,1,x
mai; -orum m (Pl),die Meinen; meine Leute,1,s
et...et,sowohl... als auch,1,x
ex eo tempore,seit dieser Zeit,1,x
de vita decedere,aus dem Leben scheiden,1,x
in mentem venire,in den sinn kommen,1,x
prima luce,bei Tagesanbruch,1,x
causa; -ae,derGrund; die Ursache; der Fall; der (Gerichts-)Prozess,1,s
ceteri; -ae; -a,die übrigen; die andren,1,x
infelix; infelicis,unglücklich,1,x
superbus; -a; -um,hochmütig; stolz,1,x
mox,bald; dann,1,x
umbra; -ae,der Schatten,1,s
inter,zwischen; während,1,x
vertere; verto; verti,drehen; (um)wenden,1,v
-ne,unübersetztes Fragepartikel,1,x
iurare; iuro,schwören,1,x
per deos iurare,bei den Göttern schwören,1,x
lacrimas tenere,Tränen zurückhalten,1,x
oculos vertere,seinen Blick richten auf,1,x
regnum; -i,die Herrschaft; die Königsherrschaft; das Reich,1,s
dum,(solange) bis; solange; (m. Ind. Präs) während,1,x
postquam,nachdem,1,x
quamquam,obwohl,1,x
murus,die Mauer,1,s
lupa; -ae,die Wölfin,1,s
fama; -ae f,das Gerücht; der (gute oder schlechte) Ruf,1,s
orare; oro,beten (zu); bitten,1,v
miles; militis,der Soldat,1,s
filia; -ae f,die Tochter,1,s
gerere; gero; gessi,tragen; führen; ausführen,1,v
negotia gerere,seinen Geschäften nachgehen,1,x
bellum gerere (cum),Krieg führen (mit),1,x
vestem gerere,ein Kleidungsstück tragen,1,x
se gerere,sich benehmen,1,x
res; rei f,die Sache; das Ding; die Angelegenheit,1,s
dies; diei m,der Tag,1,s
fides; fidei f,das Vertrauen; die Treue; die Zuverlässigkeit,1,s
fidem dare,dein Wort geben,1,x
fidem habere,Vertrauen schenken,1,x
acies; aciei f,die Schärfe; der Scharfsinn; die Schlachtreihe,1,s
acies mentis,der Scharfsinn; die Aufmerksamkeit (bc: die Schärfe des Gesites),1,x
aciem institutere,eine Schlachtreihe aufstellen,1,x
alius; alia; aliud; gen. alterius; dat. alii,ein anderer; eine andere; ein anderes... ajektiv,1,x
alii...alii,die einen... die anderen...,1,x
alius aliud facit,jeder macht etwas anderes,1,x
accurrere; accurro; accucurri,hinzulaufen; herbeieilen,1,v
mortuus; -a; -um,tot (adjektiv),1,x
facies; faciei f,das Gesicht; das Aussehen,1,s
facie cognoscrere,am Gesicht erkennen,1,x
regnare; regno,König sein; herrschen; regieren,1,v
aliquando,einst; (irgendwann) einmal,1,x
militaris; militare,militärisch; soldatisch,1,x
res militaris,das Kriegswesen; die Kriegskunst,1,x
tempestas; tempestatis f,das Unwetter; das Gewitter,1,s
imber; imbris; gen.pl. imbrium,der Regen; der Regenguss,1,s
nubes; nubis; gen.pl. nubium,die Wolke,1,s
exclamare; exclamo,ausrufen; aufschreien,1,v
protegere; protego; protexi,bedecken; schützen,1,v
orationem habere,eine Rede halten,2,x
pacem facere,Frieden schließen,2,x
auctoritas; auctoritatis f,das Ansehen; der Einfluss,2,s
sperare; spero,hoffen; erhoffen,2,v
lex; legis f,das Gesetz,2,s
brevis; breve,kurz,2,x
brevi (tempore),in Kürze; in kurzer Zeit,2,x
hostis; hostis m/f,der/die Feind(in),2,s
indicare; indico,anzeigen; melden; verraten,2,v
exercitus; exercitUs m,das Heer,2,s
manus; manUs f,die Hand; die Schar,2,s
vultus; vultUs m,das Gesicht; die Miene; der Gesichtsausdruck,1,s
cultus; cultUs m,die Pflege; die Verehrung,2,s
domus; domUs f,das Haus,2,s
domo,von zu Hause weg,2,x
severus; -a; -um,ernst; streng,2,x
apertus; -a; -um,offen; offenkundig,2,x
finitimus; -a; -um,benachbart; Subst. der Nachbar,2,x
pietas; pietatis,die Frömmigkeit; das Pflichtgefühl; das Verantwortungsbewusstsein,2,s
humanitats; humanitatis,die Menschlichkeit; die Bildung,2,s
lacus; lacUs m,der See,2,s
situs; -a; -um,gelegen,2,x
minister; ministri m,der Diener,2,s
nympha; -ae,die Nymphe,2,s
divus; -a; -um,göttlich,2,x
cinis; cineris m,die Asche,2,s
villa; -ae f,die Villa; das Landhaus,2,s
avunculus; -i m,der Onkel,2,s
liber; libri,das Buch,2,s
publicus; -a; -um,öffentlich; staatlich,2,x
postea,nachher; später,1,x
regere; rego; rexi,lenken; leiten; beherrschen,2,v
civis; civis; m/f; genPl civium,der Bürger; die Bürgerin,2,s
opprimere; opprimo; oppressi,überfallen; überwältigen; unterdrücken,2,v
servitus; servitutis f,die Sklaverei,2,s
pellere; pello; pepuli,schlagen; stoßen; treiben; vertreiben,2,v
numquam,niemals,2,x
adiuvare; adiuvo; adiuvi,helfen; unterstützen,2,v
fallere; fallo; fefelli,täuschen; unbemerkt bleiben,2,v
priusquam,ehe; bevor,2,x
vel,oder,2,x
vel... vel,entweder ... oder,2,x
stultus; -a; -um,dumm,2,x
insidae; -arum Pl.,der Hinterhalt; die Falle,2,s
promittere; promitto; promisi,versprechen,2,v
fere,fast; ungefähr,1,x
crbis; orbis; GenPl orbium,der Kreis; die Scheibe,1,s
velut,wie; wie zum Beispiel,1,x
ignoscere; ignosco; ignovi,verzeihen,1,v
modo,nur; eben noch; gerade,1,x
exilium; -i,die Verbannung; das Exil,2,s
restitutere; restituo; restitui,wiederharstellen,2,v
magistratus; magistratUs m,der Beamte; das Amt,1,s
moenia; moenium n Pl,die Mauer(n); die Stadtmauer(n),1,s
fortis; forte,tapfer; stark; tatkräftig,2,x
honestus; -a; -um,ehrenhaft; tapfer,1,x
neque/nec,und nicht; auch nicht,1,x
neque...neque / nec...nec,weder... noch,1,x
nobilis; nobile,vornehm; adelig; berühmt,1,x
exstinquere; exstinguo; exstinxi,auslöchen; löschen; vernichten,1,v
parere; pario; peperi,zur Wet bringen; erzeugen; erwerben,1,v
flectere; flecto; flexi,biegen; beugen; umstimmen,1,v
hic; haec; hoc,dieser (hier); diese (hier); dieses (hier),1,x
ille; illa; illud,jener; jene; jenes,2,x
mandare; mando,übergeben; anvertrauen; auftragen,1,v
dux; ducis m/f,der Anführer / die Anführerin,1,s
caedere; ceado; cecidi,fällen; niederschlagen; töten,1,v
alter; altera; alterum; gen alterius dat alteri,der eine (von beiden) ; der andere,1,x
alter...alter,der eine...der andere...,1,x
nuntiare; nuntio,melden; mitteilen,1,v
femina; feminae,die Frau,1,s
castra; -orum n Pl,das Lager; das Kriegslager,1,s
