Latein,Deutsch,Kartei,Wortart
lacrimas tenere,Tränen zurückhalten,3,x
oculos vertere,seinen Blick richten auf,3,x
regnum; -i,die Herrschaft; die Königsherrschaft; das Reich,3,s
dum,(solange) bis; solange; (m. Ind. Präs) während,3,x
postquam,nachdem,3,x
quamquam,obwohl,3,x
murus,die Mauer,3,s
lupa; -ae,die Wölfin,3,s
fama; -ae f,das Gerücht; der (gute oder schlechte) Ruf,3,s
orare; oro,beten (zu); bitten,3,v
miles; militis,der Soldat,3,s
filia; -ae f,die Tochter,3,s
gerere; gero; gessi,tragen; führen; ausführen,3,v
negotia gerere,seinen Geschäften nachgehen,3,x
bellum gerere (cum),Krieg führen (mit),3,x
vestem gerere,ein Kleidungsstück tragen,2,x
se gerere,sich benehmen,3,x
res; rei f,die Sache; das Ding; die Angelegenheit,3,s
dies; diei m,der Tag,3,s
fides; fidei f,das Vertrauen; die Treue; die Zuverlässigkeit,3,s
fidem dare,dein Wort geben,2,x
fidem habere,Vertrauen schenken,3,x
acies; aciei f,die Schärfe; der Scharfsinn; die Schlachtreihe,2,s
acies mentis,der Scharfsinn; die Aufmerksamkeit (bc: die Schärfe des Gesites),3,x
aciem institutere,eine Schlachtreihe aufstellen,2,x
alius; alia; aliud; gen. alterius; dat. alii,ein anderer; eine andere; ein anderes... (adjektiv),3,x
alii...alii,die einen... die anderen...,3,x
alius aliud facit,jeder macht etwas anderes,2,x
accurrere; accurro; accucurri,hinzulaufen; herbeieilen,3,v
mortuus; -a; -um,tot (adjektiv),3,x
facies; faciei f,das Gesicht; das Aussehen,2,s
facie cognoscrere,am Gesicht erkennen,3,x
regnare; regno,König sein; herrschen; regieren,3,v
aliquando,einst; (irgendwann) einmal,3,x
militaris; militare,militärisch; soldatisch,3,x
res militaris,das Kriegswesen; die Kriegskunst,3,x
tempestas; tempestatis f,das Unwetter; das Gewitter,3,s
imber; imbris; gen.pl. imbrium,der Regen; der Regenguss,2,s
nubes; nubis; gen.pl. nubium,die Wolke,2,s
exclamare; exclamo,ausrufen; aufschreien,2,v
protegere; protego; protexi,bedecken; schützen,2,v
orationem habere,eine Rede halten,2,x
pacem facere,Frieden schließen,2,x
auctoritas; auctoritatis f,das Ansehen; der Einfluss,2,s
sperare; spero,hoffen; erhoffen,2,v
lex; legis f,das Gesetz,2,s
brevis; breve,kurz,2,x
brevi (tempore),in Kürze; in kurzer Zeit,2,x
hostis; hostis m/f,der/die Feind(in),2,s
indicare; indico,anzeigen; melden; verraten,2,v
exercitus; exercitUs m,das Heer,2,s
manus; manUs f,die Hand; die Schar,2,s
vultus; vultUs m,das Gesicht; die Miene; der Gesichtsausdruck,2,s
cultus; cultUs m,die Pflege; die Verehrung,2,s
domus; domUs f,das Haus,2,s
domo,von zu Hause weg,2,x
severus; -a; -um,ernst; streng,2,x
apertus; -a; -um,offen; offenkundig,2,x
finitimus; -a; -um,benachbart; Subst. der Nachbar,2,x
pietas; pietatis,die Frömmigkeit; das Pflichtgefühl; das Verantwortungsbewusstsein,2,s
humanitats; humanitatis,die Menschlichkeit; die Bildung,2,s
lacus; lacUs m,der See,2,s
situs; -a; -um,gelegen,2,x
minister; ministri m,der Diener,2,s
nympha; -ae,die Nymphe,2,s
divus; -a; -um,göttlich,2,x
cinis; cineris m,die Asche,2,s
villa; -ae f,die Villa; das Landhaus,2,s
avunculus; -i m,der Onkel,2,s
liber; libri,das Buch,2,s
publicus; -a; -um,öffentlich; staatlich,2,x
postea,nachher; später,2,x
regere; rego; rexi,lenken; leiten; beherrschen,2,v
civis; civis; m/f; genPl civium,der Bürger; die Bürgerin,2,s
opprimere; opprimo; oppressi,überfallen; überwältigen; unterdrücken,2,v
servitus; servitutis f,die Sklaverei,2,s
pellere; pello; pepuli,schlagen; stoßen; treiben; vertreiben,2,v
numquam,niemals,2,x
adiuvare; adiuvo; adiuvi,helfen; unterstützen,2,v
fallere; fallo; fefelli,täuschen; unbemerkt bleiben,2,v
priusquam,ehe; bevor,2,x
vel,oder,2,x
vel... vel,entweder ... oder,2,x
stultus; -a; -um,dumm,2,x
insidae; -arum Pl.,der Hinterhalt; die Falle,2,s
promittere; promitto; promisi,versprechen,2,v
fere,fast; ungefähr,2,x
crbis; orbis; GenPl orbium,der Kreis; die Scheibe,2,s
velut,wie; wie zum Beispiel,2,x
ignoscere; ignosco; ignovi,verzeihen,2,v
modo,nur; eben noch; gerade,2,x
exilium; -i,die Verbannung; das Exil,2,s
restitutere; restituo; restitui,wiederharstellen,2,v
magistratus; magistratUs m,der Beamte; das Amt,2,s
moenia; moenium n Pl,die Mauer(n); die Stadtmauer(n),2,s
fortis; forte,tapfer; stark; tatkräftig,2,x
honestus; -a; -um,ehrenhaft; tapfer,2,x
neque/nec,und nicht; auch nicht,2,x
neque...neque / nec...nec,weder... noch,2,x
nobilis; nobile,vornehm; adelig; berühmt,2,x
exstinquere; exstinguo; exstinxi,auslöchen; löschen; vernichten,2,v
parere; pario; peperi,zur Welt bringen; erzeugen; erwerben,2,v
flectere; flecto; flexi,biegen; beugen; umstimmen,2,v
hic; haec; hoc,dieser (hier); diese (hier); dieses (hier),2,x
ille; illa; illud,jener; jene; jenes,2,x
mandare; mando,übergeben; anvertrauen; auftragen,2,v
dux; ducis m/f,der Anführer / die Anführerin,2,s
caedere; ceado; cecidi,fällen; niederschlagen; töten,2,v
alter; altera; alterum; gen alterius dat alteri,der eine (von beiden) ; der andere,2,x
alter...alter,der eine...der andere...,2,x
nuntiare; nuntio,melden; mitteilen,2,v
femina; feminae,die Frau,2,s
castra; -orum n Pl,das Lager; das Kriegslager,2,s
comes; comitis,der/die Gefährte*in; der/die Begleiter*in,2,s
nisi,wenn nicht; außer,2,x
non...nisi,nur ...wenn,2,x
an (im Fragesatz),oder (im Fragesatz),2,x
aspicere; aspicio; aspexi; aspectum,ansehen; erblicken,2,v
intra,innerhalb,2,x
odium; -i n,der Hass,2,s
numerus; -i,die Zahl; dei Anzahl,2,s
pugna; -ae f,der Kampf; die Schlacht,2,s
magnitudo; magnitudinis f,die Größe; die Erhabenheit,2,s
tacitus; -a; um,schweigend; still (adjktiv),2,x
elephantus; -i m,der Elefant,2,s
fuga; -ae f,die Flucht,2,s
litus; litoris,der Strand; die Küste,2,s
salvus; -a; -um,heil; unversehrt,2,x
laetus; -a; -um,froh; fröhlich,2,x
navis; navis; f GP navium,das Schiff,2,s
centum,hundert,2,x
perveniere; pervenio; perveni,kommen zu/nach; gelangen,2,v
sumnus; -i,der Schlaf,2,s
consilium; -i n,der Rat; der Ratschlag; der Plan; der Beschluss,2,s
consilium capere,einen Plan fassen,2,x
